,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,scaled_voltage,resistance,bend_angle
280,9.29998779296875,100.0,100.0,133.0,140.0,569.0,562.0,357.17687448069887,333.40236267135907,403.9482850760524,489.06500222493713,2.7783203125,37.58347978910369,0.5837694671600504
281,9.3299560546875,100.0,100.0,133.0,141.0,571.0,560.0,357.27145574663064,333.4316750626768,403.96741741195115,489.10451485418287,2.7880859375,37.28721541155867,0.5828441616147985
282,9.3699951171875,100.0,100.0,132.0,139.0,574.0,560.0,357.16075193107423,333.4665306830977,403.9339886595971,489.1076550297136,2.802734375,36.846689895470384,0.5838671805458868
283,9.39996337890625,100.0,100.0,131.0,139.0,571.0,561.0,357.21419379422065,333.48649873143813,404.0101815018164,489.0332656389582,2.7880859375,37.28721541155867,0.5844698253027714
284,9.44000244140625,100.0,100.0,132.0,140.0,572.0,562.0,357.1289312485703,333.4028439353714,403.9482850760524,489.06500222493713,2.79296875,37.13986013986014,0.5843361069932055
285,9.469970703125,100.0,100.0,133.0,139.0,573.0,565.0,357.1377743961959,333.4956786264719,403.9339886595971,489.1076550297136,2.7978515625,36.99301919720768,0.5842412726315974
286,9.5,100.0,100.0,132.0,140.0,570.0,564.0,357.2521802768664,333.416237874808,403.9339886595971,489.1076550297136,2.783203125,37.435087719298245,0.582611675302678
287,9.52996826171875,100.0,100.0,131.0,140.0,570.0,563.0,357.1949193038978,333.47082418502606,403.9482850760524,489.06500222493713,2.783203125,37.435087719298245,0.5837992424414232
288,9.57000732421875,100.0,100.0,132.0,138.0,574.0,564.0,357.16075193107423,333.4665306830977,404.0101815018164,489.0332656389582,2.802734375,36.846689895470384,0.5850289923635617
289,9.5999755859375,100.0,100.0,132.0,140.0,573.0,564.0,357.19598735860734,333.44040060058916,404.0216943091897,488.9894508730571,2.7978515625,36.99301919720768,0.5848121136474489
290,9.6300048828125,100.0,100.0,131.0,140.0,572.0,566.0,357.1378782565259,333.47298884417665,403.9482850760524,489.06500222493713,2.79296875,37.13986013986014,0.5844793350829526
291,9.66998291015625,100.0,100.0,133.0,139.0,574.0,565.0,357.1185596244974,333.47987550297296,403.9339886595971,489.1076550297136,2.802734375,36.846689895470384,0.5844117129539392
292,9.699951171875,100.0,100.0,131.0,139.0,568.0,564.0,357.22758549379074,333.46631341010976,403.9339886595971,489.1076550297136,2.7734375,37.732394366197184,0.5830786394791535
293,9.72998046875,100.0,100.0,132.0,139.0,573.0,566.0,357.2174368361775,333.4644349628925,403.9482850760524,489.06500222493713,2.7978515625,36.99301919720768,0.5835111377473255
294,9.76995849609375,100.0,100.0,133.0,139.0,573.0,563.0,357.19598735860734,333.44040060058916,403.96741741195115,489.10451485418287,2.7978515625,36.99301919720768,0.5837644748602053
295,9.79998779296875,100.0,100.0,133.0,140.0,571.0,562.0,357.2744202262654,333.41002651315034,403.9339886595971,489.1076550297136,2.7880859375,37.28721541155867,0.5823275967462309
296,9.8299560546875,100.0,100.0,132.0,139.0,574.0,562.0,357.2095461254358,333.39957730239894,403.9027841345253,489.00758815523375,2.802734375,36.846689895470384,0.5830413452329463
297,9.8699951171875,100.0,100.0,132.0,139.0,575.0,563.0,357.2095461254358,333.39957730239894,403.9027841345253,489.00758815523375,2.8076171875,36.70086956521739,0.5830413452329463
298,9.89996337890625,100.0,100.0,132.0,139.0,572.0,565.0,357.1449184341092,333.4863260695434,403.9027841345253,489.00758815523375,2.79296875,37.13986013986014,0.5841107330140407
299,9.92999267578125,100.0,100.0,132.0,139.0,571.0,563.0,357.16741815300537,333.47993989860737,403.9841043848037,489.01547829114975,2.7880859375,37.28721541155867,0.5847537136078726
280,9.29998779296875,110.0,110.0,137.0,143.0,565.0,555.0,357.21807979906737,333.5274300781786,409.1691603521497,487.6974167344709,2.7587890625,38.18230088495575,0.6500448462734149
281,9.3399658203125,110.0,110.0,135.0,143.0,565.0,556.0,357.21807979906737,333.5274300781786,409.1691603521497,487.6974167344709,2.7587890625,38.18230088495575,0.6500448462734149
282,9.3699951171875,110.0,110.0,135.0,142.0,561.0,554.0,357.21355657697313,333.6022995436444,409.1691603521497,487.6974167344709,2.7392578125,38.78966131907308,0.6503916028561614
283,9.39996337890625,110.0,110.0,134.0,141.0,566.0,555.0,357.17620082775267,333.5406706287445,409.12030954767937,487.7692986887951,2.763671875,38.03180212014134,0.6497335201599764
284,9.44000244140625,110.0,110.0,136.0,143.0,557.0,553.0,357.23608481746817,333.59586345429636,409.18566765630476,487.71063682164606,2.7197265625,39.40574506283662,0.6502442125672105
285,9.469970703125,110.0,110.0,136.0,142.0,563.0,552.0,357.3119077622689,333.49375120059165,409.1691603521497,487.6974167344709,2.7490234375,38.48490230905861,0.6488195672718785
286,9.5,110.0,110.0,136.0,143.0,562.0,553.0,357.137297237885,333.5888000915849,409.18566765630476,487.71063682164606,2.744140625,38.637010676156585,0.6513673976643942
287,9.53997802734375,110.0,110.0,136.0,143.0,563.0,554.0,357.1839687260033,333.6141963637529,409.1691603521497,487.6974167344709,2.7490234375,38.48490230905861,0.6507831754355272
288,9.57000732421875,110.0,110.0,136.0,142.0,566.0,552.0,357.21807979906737,333.5274300781786,409.1691603521497,487.6974167344709,2.763671875,38.03180212014134,0.6500448462734149
289,9.5999755859375,110.0,110.0,135.0,142.0,559.0,553.0,357.23608481746817,333.59586345429636,409.18566765630476,487.71063682164606,2.7294921875,39.09660107334526,0.6502442125672105
290,9.6400146484375,110.0,110.0,135.0,142.0,566.0,556.0,357.1179855498602,333.59568379860127,409.18433033664667,487.73777184180585,2.763671875,38.03180212014134,0.6514970851091643
291,9.66998291015625,110.0,110.0,137.0,143.0,563.0,552.0,357.23221457575113,333.5546472530185,409.1691603521497,487.6974167344709,2.7490234375,38.48490230905861,0.6499870134554141
292,9.70001220703125,110.0,110.0,136.0,143.0,567.0,553.0,357.13717741869584,333.6114775637485,409.1691603521497,487.6974167344709,2.7685546875,37.88183421516755,0.6513177110035957
293,9.739990234375,110.0,110.0,136.0,143.0,560.0,554.0,357.1610430296305,333.48278729774614,409.15361212501966,487.7406213098954,2.734375,38.94285714285714,0.6501832386809319
294,9.76995849609375,110.0,110.0,135.0,143.0,563.0,551.0,357.13717741869584,333.6114775637485,409.2008770485388,487.75095230773127,2.7490234375,38.48490230905861,0.6514765589612802
295,9.79998779296875,110.0,110.0,135.0,142.0,564.0,553.0,357.19430494517553,333.5866342891702,409.2008770485388,487.75095230773127,2.75390625,38.333333333333336,0.6507135167906348
296,9.8399658203125,110.0,110.0,136.0,143.0,562.0,554.0,357.16912416452345,333.639065742921,409.1900126454073,487.69204440775945,2.744140625,38.637010676156585,0.6513181270756753
297,9.8699951171875,110.0,110.0,136.0,143.0,562.0,554.0,357.11901758928184,333.5423912981657,409.2259467691559,487.7947137632468,2.744140625,38.637010676156585,0.6515360631175696
298,9.89996337890625,110.0,110.0,136.0,142.0,562.0,555.0,357.2168132228168,333.580247619825,409.1691603521497,487.6974167344709,2.744140625,38.637010676156585,0.6502670142826864
299,9.94000244140625,110.0,110.0,136.0,142.0,562.0,556.0,357.21355657697313,333.6022995436444,409.2417838432032,487.7490717240644,2.744140625,38.637010676156585,0.6510347101224948
280,9.30999755859375,120.0,120.0,139.0,145.0,559.0,548.0,357.2289063780117,333.5623204565268,413.9894814835674,486.33951731211334,2.7294921875,39.09660107334526,0.7114415506834204
281,9.3399658203125,120.0,120.0,140.0,146.0,558.0,549.0,357.24816355203086,333.5779976398548,413.95897903226813,486.3979388525285,2.724609375,39.25089605734767,0.7106865855955276
282,9.3800048828125,120.0,120.0,138.0,145.0,557.0,549.0,357.3271530369975,333.45410947981566,414.03312340131953,486.333002447062,2.7197265625,39.40574506283662,0.7103793004932635
283,9.40997314453125,120.0,120.0,139.0,145.0,556.0,547.0,357.134418144428,333.50239761290874,414.0062796832476,486.3500179855236,2.71484375,39.56115107913669,0.7124200977545083
284,9.44000244140625,120.0,120.0,139.0,145.0,557.0,549.0,357.14501412297415,333.4774664435613,414.01572589041433,486.3196521249586,2.7197265625,39.40574506283662,0.7124301249503479
285,9.469970703125,120.0,120.0,139.0,146.0,558.0,549.0,357.14501412297415,333.4774664435613,414.01572589041433,486.3196521249586,2.724609375,39.25089605734767,0.7124301249503479
286,9.510009765625,120.0,120.0,137.0,144.0,558.0,548.0,357.2401479735601,333.50667949327635,413.98128873979897,486.3224094202362,2.724609375,39.25089605734767,0.7110533847737958
287,9.53997802734375,120.0,120.0,139.0,145.0,554.0,547.0,357.1413704137678,333.4996113777563,414.01572589041433,486.3196521249586,2.705078125,39.87364620938628,0.7125667315971638
288,9.5799560546875,120.0,120.0,140.0,145.0,558.0,550.0,357.2965302061465,333.38920656929326,414.0344227168724,486.2772112113147,2.724609375,39.25089605734767,0.7107075003310569
289,9.6099853515625,120.0,120.0,139.0,145.0,557.0,548.0,357.1221750780523,333.48386322339707,414.0728764223917,486.2711818944561,2.7197265625,39.40574506283662,0.7135843504550935
290,9.63995361328125,120.0,120.0,139.0,145.0,557.0,547.0,357.1983701014325,333.4974470744833,413.98128873979897,486.3224094202362,2.7197265625,39.40574506283662,0.7114944188719801
291,9.66998291015625,120.0,120.0,139.0,146.0,561.0,549.0,357.1983701014325,333.4974470744833,413.98128873979897,486.3224094202362,2.7392578125,38.78966131907308,0.7114944188719801
292,9.7099609375,120.0,120.0,139.0,144.0,560.0,548.0,357.2176249022864,333.51311610232096,414.01572589041433,486.3196521249586,2.734375,38.94285714285714,0.7117477536484568
293,9.739990234375,120.0,120.0,139.0,145.0,555.0,548.0,357.22087322943815,333.4910598952678,414.1289308273015,486.30150041183225,2.7099609375,39.71711711711712,0.7129952052885833
294,9.76995849609375,120.0,120.0,140.0,146.0,559.0,550.0,357.14011319912873,333.5704645659196,414.17190035886136,486.22212452899277,2.7294921875,39.09660107334526,0.7150983739240673
295,9.80999755859375,120.0,120.0,138.0,146.0,557.0,548.0,357.16422945017416,333.49315528001995,414.0728764223917,486.2711818944561,2.7197265625,39.40574506283662,0.7131407536125977
296,9.8399658203125,120.0,120.0,140.0,144.0,557.0,547.0,357.16422945017416,333.49315528001995,414.01572589041433,486.3196521249586,2.7197265625,39.40574506283662,0.7122763407935728
297,9.8699951171875,120.0,120.0,138.0,145.0,556.0,549.0,357.16422945017416,333.49315528001995,414.01572589041433,486.3196521249586,2.71484375,39.56115107913669,0.7122763407935728
298,9.90997314453125,120.0,120.0,141.0,146.0,560.0,547.0,357.22087322943815,333.4910598952678,414.0284101821622,486.3013968059463,2.734375,38.94285714285714,0.7118400134846585
299,9.94000244140625,120.0,120.0,138.0,145.0,556.0,544.0,357.26895694828227,333.4227303526665,414.08559986119246,486.25292637052183,2.71484375,39.56115107913669,0.7118598269955603
280,9.29998779296875,130.0,130.0,142.0,149.0,550.0,543.0,357.19640532284615,333.5649546173272,419.1910053386022,484.558089415456,2.685546875,40.50545454545455,0.7791854975971362
281,9.3399658203125,130.0,130.0,143.0,148.0,550.0,542.0,357.1771833728495,333.5492632818277,419.2080258506252,484.5423953478765,2.685546875,40.50545454545455,0.7795962789222562
282,9.3699951171875,130.0,130.0,141.0,147.0,552.0,542.0,357.2543288728428,333.51003344261835,419.2080258506252,484.5423953478765,2.6953125,40.18840579710145,0.7785393922675075
283,9.39996337890625,130.0,130.0,142.0,148.0,550.0,543.0,357.2543288728428,333.51003344261835,419.2080258506252,484.5423953478765,2.685546875,40.50545454545455,0.7785393922675075
284,9.43994140625,130.0,130.0,142.0,148.0,548.0,541.0,357.13039287669864,333.60591608859875,419.2497538337656,484.59861107845563,2.67578125,40.824817518248175,0.780601284546976
285,9.469970703125,130.0,130.0,142.0,148.0,551.0,542.0,357.2019549607928,333.51439238444647,419.21401894698766,484.53610754369424,2.6904296875,40.346642468239565,0.7792504272561799
286,9.5,130.0,130.0,143.0,149.0,550.0,540.0,357.24982202684095,333.58492115570635,419.2080258506252,484.5423953478765,2.685546875,40.50545454545455,0.7789388403851429
287,9.53997802734375,130.0,130.0,143.0,149.0,555.0,542.0,357.30709276020195,333.53011811698536,419.2080258506252,484.5423953478765,2.7099609375,39.71711711711712,0.7780345840955956
288,9.5699462890625,130.0,130.0,141.0,148.0,555.0,544.0,357.1965178733969,333.60602212659137,419.2893429551919,484.62914756737365,2.7099609375,39.71711711711712,0.7801589049103073
289,9.5999755859375,130.0,130.0,143.0,149.0,551.0,542.0,357.1976024440276,333.55357820447733,419.2299460400968,484.55998049053017,2.6904296875,40.346642468239565,0.7795515111807088
290,9.63995361328125,130.0,130.0,141.0,148.0,552.0,541.0,357.2284629318532,333.4947826370626,419.27166846735764,484.61620343223007,2.6953125,40.18840579710145,0.7791394486528521
291,9.66998291015625,130.0,130.0,141.0,148.0,551.0,540.0,357.2859350626705,333.5563232000458,419.2299460400968,484.55998049053017,2.6904296875,40.346642468239565,0.7785630716186767
292,9.699951171875,130.0,130.0,141.0,148.0,549.0,540.0,357.2859350626705,333.5563232000458,419.2299460400968,484.55998049053017,2.6806640625,40.6648451730419,0.7785630716186767
293,9.739990234375,130.0,130.0,143.0,148.0,551.0,542.0,357.25466709927946,333.54867693676687,419.2893429551919,484.62914756737365,2.6904296875,40.346642468239565,0.7792332752574636
294,9.76995849609375,130.0,130.0,142.0,148.0,549.0,543.0,357.26340750580886,333.5627608916261,419.27166846735764,484.61620343223007,2.6806640625,40.6648451730419,0.7790597260133474
295,9.79998779296875,130.0,130.0,146.0,149.0,553.0,544.0,357.2859350626705,333.5563232000458,419.2476599101651,484.5729047995741,2.7001953125,40.03074141048825,0.7787037713088699
296,9.8299560546875,130.0,130.0,142.0,149.0,550.0,542.0,357.20999930327,333.5427884546299,419.27166846735764,484.61620343223007,2.685546875,40.50545454545455,0.7795718686347275
297,9.8699951171875,130.0,130.0,144.0,148.0,551.0,544.0,357.2859350626705,333.5563232000458,419.2893429551919,484.62914756737365,2.6904296875,40.346642468239565,0.778914597858836
298,9.89996337890625,130.0,130.0,142.0,149.0,553.0,543.0,357.1496536920506,333.4871699000377,419.2129344827784,484.5756814095252,2.7001953125,40.03074141048825,0.7795198810337738
299,9.93994140625,130.0,130.0,142.0,149.0,551.0,542.0,357.2859350626705,333.5563232000458,419.2299460400968,484.55998049053017,2.6904296875,40.346642468239565,0.7785630716186767
280,9.29998779296875,140.0,140.0,145.0,152.0,542.0,536.0,357.28066909048346,333.5871868084988,423.8702358766165,482.4681154642151,2.646484375,41.7970479704797,0.8411581293146843
281,9.33001708984375,140.0,140.0,145.0,151.0,547.0,537.0,357.11989441860857,333.59894795262784,423.89698104490645,482.46525608358826,2.6708984375,40.98537477148081,0.8433296196227354
282,9.3599853515625,140.0,140.0,146.0,152.0,546.0,537.0,357.11989441860857,333.59894795262784,423.89698104490645,482.46525608358826,2.666015625,41.146520146520146,0.8433296196227354
283,9.39996337890625,140.0,140.0,146.0,151.0,547.0,536.0,357.2581517970114,333.5936218349815,423.95924836196406,482.4644833454821,2.6708984375,40.98537477148081,0.8424567282917126
284,9.42999267578125,140.0,140.0,144.0,151.0,543.0,535.0,357.1818053031721,333.6027938527293,423.95924836196406,482.4644833454821,2.6513671875,41.63351749539595,0.8433567784626167
285,9.46002197265625,140.0,140.0,145.0,151.0,543.0,536.0,357.1818053031721,333.6027938527293,423.95924836196406,482.4644833454821,2.6513671875,41.63351749539595,0.8433567784626167
286,9.5,140.0,140.0,146.0,152.0,544.0,537.0,357.185560068302,333.5579675946129,424.00339807812907,482.4702797758753,2.65625,41.470588235294116,0.8435545163402824
287,9.52996826171875,140.0,140.0,145.0,151.0,547.0,537.0,357.2581517970114,333.5936218349815,423.9145999786421,482.46377682800164,2.6708984375,40.98537477148081,0.8419606671808689
288,9.55999755859375,140.0,140.0,146.0,151.0,547.0,538.0,357.2581517970114,333.5936218349815,423.9145999786421,482.46377682800164,2.6708984375,40.98537477148081,0.8419606671808689
289,9.5999755859375,140.0,140.0,147.0,151.0,542.0,536.0,357.2672701751306,333.5895501994482,423.99309535463317,482.4443406844368,2.646484375,41.7970479704797,0.8428139757531332
290,9.6300048828125,140.0,140.0,147.0,151.0,544.0,537.0,357.190894307475,333.59872773074164,424.00775882461693,482.3999016808245,2.65625,41.470588235294116,0.8441014932000809
291,9.65997314453125,140.0,140.0,146.0,151.0,544.0,536.0,357.190894307475,333.59872773074164,424.00775882461693,482.3999016808245,2.65625,41.470588235294116,0.8441014932000809
292,9.70001220703125,140.0,140.0,145.0,151.0,545.0,537.0,357.1910067145075,333.57604847643313,424.0372682775624,482.4501432685182,2.6611328125,41.30825688073394,0.8440640744202266
293,9.72998046875,140.0,140.0,147.0,151.0,546.0,538.0,357.1416811464869,333.5584770665533,424.0372682775624,482.4501432685182,2.666015625,41.146520146520146,0.8445272289390564
294,9.760009765625,140.0,140.0,147.0,151.0,542.0,537.0,357.1416811464869,333.5584770665533,424.0372682775624,482.4501432685182,2.646484375,41.7970479704797,0.8445272289390564
295,9.79998779296875,140.0,140.0,146.0,151.0,546.0,538.0,357.27051959950666,333.56749659385565,424.0372682775624,482.4501432685182,2.666015625,41.146520146520146,0.8431320384675909
296,9.83001708984375,140.0,140.0,146.0,151.0,545.0,535.0,357.2770167120755,333.4719506661383,424.03035507653533,482.4060885416903,2.6611328125,41.30825688073394,0.8427239019233924
297,9.8599853515625,140.0,140.0,147.0,151.0,545.0,534.0,357.2770167120755,333.4719506661383,424.03035507653533,482.4060885416903,2.6611328125,41.30825688073394,0.8427239019233924
298,9.89996337890625,140.0,140.0,146.0,152.0,547.0,537.0,357.0943672350269,333.5693110377623,423.9484232311739,482.4436272392659,2.6708984375,40.98537477148081,0.8441501038916943
299,9.92999267578125,140.0,140.0,146.0,151.0,548.0,536.0,357.0476334825541,333.6264339134647,424.04542881941046,482.3720538486903,2.67578125,40.824817518248175,0.8464039756122705
